occupantID,zoneID,occupantName,occupantRole,comfortPreference
O3641,Z560,Mr. Larry Richard,Technician,73.7
O3642,Z560,Amy Stein,Technician,72.5
O3643,Z560,Mary Stone,Employee,71.3
O3644,Z560,Leslie Martin,Admin,70.5
O3645,Z560,Meagan Wells,Manager,77.2
O3646,Z560,Mary Key,Manager,75.0
O3647,Z560,Tiffany Johnson,Employee,69.5
O3648,Z560,Cathy Taylor,Admin,75.1
O3649,Z022,Denise Avila,Visitor,71.8
O3650,Z022,Leah Johnston,Specialist,72.0
O3651,Z022,Matthew Thompson,Guest,74.6
O3652,Z022,Mary Sandoval,Manager,77.6
O3653,Z022,Heather Walter,Analyst,76.6
O3654,Z022,Kristi Newman,Analyst,71.0
O3655,Z022,Nicole Zuniga DDS,Director,77.0
O3656,Z022,Kelly Gardner,Executive,72.1
O3657,Z022,Tamara Anderson,Engineer,73.9
O3658,Z022,Steve Taylor,Employee,71.4
O3659,Z022,Samuel Tran,Director,77.4
O3660,Z022,Donald Lucero,Specialist,71.9
O3661,Z022,Mary Garcia,Contractor,71.0
O3662,Z658,Jordan Strong,Coordinator,68.5
O3663,Z658,Joseph Smith,Technician,73.3
O3664,Z658,Paul Nicholson,Researcher,72.9
O3665,Z658,Aimee Norman,Guest,77.2
O3666,Z658,Katrina Mathews,Researcher,75.5
O3667,Z658,Becky Simpson,Researcher,72.6
O3668,Z658,Justin Richardson,Engineer,73.6
O3669,Z364,Alexa Allen,Engineer,76.3
O3670,Z364,Heather Swanson,Employee,72.7
O3671,Z364,Breanna Cameron,Specialist,73.2
O3672,Z364,Sarah Garcia,Analyst,73.6
O3673,Z797,Lisa Johnson,Analyst,76.4
O3674,Z797,Yesenia Stephens,Contractor,72.9
O3675,Z797,Alex Kelly,Executive,75.6
O3676,Z797,John Simpson,Technician,77.0
O3677,Z964,Anne Smith,Technician,71.1
O3678,Z964,Michael Sheppard,Executive,77.7
O3679,Z964,Gary Jackson,Visitor,73.2
O3680,Z964,Eric Wright,Researcher,75.4
O3681,Z964,Alexander Richardson,Employee,71.7
O3682,Z964,Kimberly Neal,Specialist,77.9
O3683,Z964,Rose Benjamin,Analyst,74.6
O3684,Z964,Michael Maldonado,Coordinator,70.2
O3685,Z964,David Adams,Admin,68.6
O3686,Z918,Olivia Garcia,Manager,77.0
O3687,Z918,Steve Pearson,Guest,76.8
O3688,Z918,Daniel Nielsen,Employee,74.7
O3689,Z918,Bradley Clark,Visitor,75.8
O3690,Z918,Jessica Brady,Visitor,74.1
O3691,Z918,Janet Hicks,Engineer,72.1
O3692,Z918,Rachel Vasquez,Guest,71.1
O3693,Z918,Pamela Wells,Engineer,71.2
O3694,Z918,Jasmine Jackson,Engineer,76.8
O3695,Z918,Alyssa Jackson,Engineer,75.4
O3696,Z918,Corey Bowers,Contractor,68.2
O3697,Z918,Wayne Ramos,Contractor,71.8
O3698,Z918,Cheryl Good,Admin,76.6
O3699,Z918,Erik Mccullough,Visitor,68.3
O3700,Z918,Lisa Simmons,Admin,75.4
O3701,Z203,John Villa,Specialist,72.1
O3702,Z203,Christopher Lee,Contractor,74.9
O3703,Z203,Mark Smith,Guest,75.6
O3704,Z203,Peter Griffith,Specialist,69.1
O3705,Z203,Gregory Miller,Manager,73.8
O3706,Z203,Pamela Black,Technician,72.2
O3707,Z203,Sara Delgado,Researcher,73.2
O3708,Z203,Angela Riley,Visitor,71.9
O3709,Z203,Katherine Mathews,Technician,75.1
O3710,Z491,Kristen Foster,Researcher,69.1
O3711,Z491,Monica Mcdonald,Director,75.1
O3712,Z491,Eric Chase,Technician,74.9
O3713,Z491,Margaret Kim,Admin,71.7
O3714,Z491,James Haley,Executive,68.4
O3715,Z491,Blake Moody,Contractor,70.3
O3716,Z491,Tiffany Montoya,Specialist,70.1
O3717,Z491,Keith Wallace,Manager,74.9
O3718,Z390,Amy Nash,Executive,73.0
O3719,Z390,David Patterson,Visitor,73.8
O3720,Z390,Jamie Long,Director,77.0
O3721,Z214,Christopher Shaw,Technician,76.1
O3722,Z214,Christopher Taylor,Technician,75.3
O3723,Z214,Ann Phillips,Analyst,74.7
O3724,Z214,Kiara Walker,Coordinator,70.9
O3725,Z214,Brett Johnston,Coordinator,70.4
O3726,Z214,Shannon Joseph,Admin,77.2
O3727,Z214,Christopher Stewart,Director,71.3
O3728,Z214,Jill Jones,Employee,71.8
O3729,Z214,Raymond Bates,Visitor,69.9
O3730,Z758,Lisa Blake,Researcher,77.8
O3731,Z758,Shannon Pierce,Visitor,75.1
O3732,Z758,Taylor Watson,Researcher,72.4
O3733,Z758,Stephen Martin Jr.,Researcher,77.3
O3734,Z758,Michelle Parker DDS,Visitor,77.3
O3735,Z758,William Evans,Manager,69.5
O3736,Z758,Cristina Ortiz,Manager,76.6
O3737,Z828,James Alexander,Guest,69.8
O3738,Z310,Mr. Michael Smith,Analyst,74.5
O3739,Z310,Donald Turner,Analyst,74.5
O3740,Z310,Rachael Patton,Coordinator,72.1
O3741,Z310,Jennifer Craig,Specialist,71.4
O3742,Z310,Lisa Barber,Technician,69.7
O3743,Z310,Matthew Knox,Employee,69.4
O3744,Z310,Patrick White,Executive,76.4
O3745,Z025,Nicole Atkinson,Analyst,68.7
O3746,Z025,Amy Ryan,Guest,74.3
O3747,Z025,Emma Warren,Analyst,73.0
O3748,Z025,Dominique Jackson,Engineer,75.9
O3749,Z585,Ricky Davidson,Engineer,70.9
O3750,Z585,Cynthia Kim,Visitor,77.1
O3751,Z585,Gregory Perry,Admin,70.7
O3752,Z585,Rebecca Long,Analyst,72.5
O3753,Z585,Paige Floyd,Visitor,76.2
O3754,Z585,Todd Bryant,Coordinator,76.2
O3755,Z585,John Sanchez,Admin,77.2
O3756,Z585,David Salazar,Guest,68.3
O3757,Z585,Eric Harris,Executive,69.1
O3758,Z585,Jenna Castillo,Engineer,72.6
O3759,Z585,Elizabeth Ramirez,Researcher,68.3
O3760,Z609,Jordan Sandoval,Contractor,75.9
O3761,Z609,Stacy Todd,Executive,72.7
O3762,Z609,Derek Turner,Analyst,73.6
O3763,Z631,Karen Williams,Engineer,73.7
O3764,Z631,Bradley Tran,Executive,68.6
O3765,Z631,Lisa Taylor,Guest,77.2
O3766,Z073,Reginald Johnson,Director,76.7
O3767,Z073,Larry Fisher,Employee,76.6
O3768,Z073,Timothy George,Executive,70.4
O3769,Z073,Kristen Harris,Employee,73.2
O3770,Z073,Sara Welch,Guest,72.6
O3771,Z073,Abigail Lynch,Executive,73.9
O3772,Z073,Cassandra Ramos,Guest,71.1
O3773,Z923,Kendra Sanders,Executive,71.9
O3774,Z923,Julie Simpson,Technician,75.0
O3775,Z923,Randy Lamb,Director,69.0
O3776,Z923,Katherine Craig,Visitor,74.0
O3777,Z923,Matthew Wilkinson,Contractor,68.2
O3778,Z923,Joshua Smith,Engineer,77.7
O3779,Z923,David Brown,Admin,76.8
O3780,Z923,Susan Martin,Technician,77.8
O3781,Z923,Kari Montgomery,Admin,70.1
O3782,Z923,Stacy Shaw,Admin,68.5
O3783,Z923,Amy Robinson,Analyst,73.1
O3784,Z923,Kenneth Weaver,Technician,74.1
O3785,Z923,Sarah Shelton,Guest,76.0
O3786,Z923,April Lee,Coordinator,76.1
O3787,Z966,Roberto Patel,Coordinator,72.5
O3788,Z966,Steven Bender,Researcher,77.6
O3789,Z966,Steven Shelton,Specialist,72.6
O3790,Z279,Bethany Humphrey,Executive,73.7
O3791,Z279,Brooke Kidd,Executive,69.8
O3792,Z279,Christopher Wilson,Coordinator,73.9
O3793,Z488,Julie Arellano,Manager,69.4
O3794,Z488,Tiffany Leonard,Researcher,69.5
O3795,Z488,Stacy Reyes,Analyst,76.2
O3796,Z622,Jason Solomon,Director,73.5
O3797,Z622,Caroline Santos,Researcher,74.8
O3798,Z622,John Rodriguez,Manager,70.1
O3799,Z622,Mark Williams,Technician,74.4
O3800,Z622,Dennis Roberts,Analyst,68.7
O3801,Z622,Joanne Brown,Researcher,73.0
O3802,Z622,David Thompson,Director,75.9
O3803,Z622,Angelica Mcbride,Technician,72.0
O3804,Z622,Tracy Smith,Manager,68.2
O3805,Z622,Emily Koch,Coordinator,77.2
O3806,Z622,Tony Greene,Executive,71.6
O3807,Z622,Mrs. Emily Juarez MD,Contractor,72.6
O3808,Z622,Michael Williams,Analyst,70.1
O3809,Z622,Gregory Murray,Contractor,75.7
O3810,Z622,Michael Craig,Admin,69.0
O3811,Z229,Elizabeth Clark,Contractor,77.0
O3812,Z229,Brian Lawrence,Technician,70.7
O3813,Z229,Tammy Mullen,Specialist,74.2
O3814,Z229,Jennifer Washington,Admin,77.7
O3815,Z229,Kevin Kelly,Analyst,74.6
O3816,Z229,Jamie Wyatt,Technician,76.4
O3817,Z229,Phillip Williams,Specialist,71.4
O3818,Z229,Amy Hill,Director,69.8
O3819,Z229,Brandon Beard,Manager,76.6
O3820,Z607,Alexander Garcia,Researcher,71.9
O3821,Z607,Deanna Smith,Specialist,73.8
O3822,Z607,Paula Sanders,Specialist,70.2
O3823,Z607,Keith Terrell,Admin,68.0
O3824,Z607,Taylor Ferguson,Technician,76.8
O3825,Z607,Aaron Jackson,Coordinator,77.6
O3826,Z607,Michael Wagner,Employee,75.3
O3827,Z607,Matthew Anderson,Director,68.9
O3828,Z607,Douglas Byrd,Technician,74.4
O3829,Z607,Andre Perry,Manager,70.2
O3830,Z607,Edward Hughes,Engineer,68.3
O3831,Z607,Robert Haas,Technician,76.8
O3832,Z607,Beth Petty,Contractor,71.2
O3833,Z607,Deborah Copeland,Analyst,76.5
O3834,Z528,Stacy Rush,Engineer,72.3
O3835,Z528,Mr. Christopher Miller,Contractor,75.4
O3836,Z528,Phillip Russell,Visitor,73.7
O3837,Z528,Amber Ray,Analyst,69.2
O3838,Z528,Jaime Robinson,Executive,73.2
O3839,Z528,Jorge Edwards,Specialist,69.7
O3840,Z528,Erin Holmes,Employee,78.0
O3841,Z528,Catherine Bailey,Engineer,77.4
O3842,Z528,John Perez,Visitor,74.0
O3843,Z792,Michelle Williams,Admin,76.3
O3844,Z792,Hector Zamora,Specialist,72.2
O3845,Z792,Scott Williams,Technician,77.5
O3846,Z792,Edgar Caldwell,Contractor,70.6
O3847,Z792,Alexandra Wilkins,Executive,68.9
O3848,Z792,Kim Hammond,Director,77.8
O3849,Z792,Jill Allen PhD,Researcher,76.3
O3850,Z792,Haley Campbell,Guest,75.1
O3851,Z792,Jenny Barrett,Manager,76.5
O3852,Z792,Theresa Mcgrath,Analyst,70.4
O3853,Z662,Keith Burnett,Engineer,72.7
O3854,Z662,Elizabeth Hill,Coordinator,76.6
O3855,Z522,Christopher Lane,Guest,73.0
O3856,Z522,Matthew Young,Specialist,77.0
O3857,Z522,Christina Lee,Visitor,74.2
O3858,Z522,Jeanne Matthews,Manager,71.7
O3859,Z522,Anthony Mills,Manager,71.2
O3860,Z522,Sierra White,Technician,71.2
O3861,Z522,Amber Morse,Analyst,72.7
O3862,Z522,Steven Malone,Coordinator,68.5
O3863,Z522,Kevin Clark,Guest,71.5
O3864,Z522,Kathleen Miller,Employee,76.4
O3865,Z522,Sarah Thomas,Analyst,77.6
O3866,Z522,Charles Cook,Coordinator,76.5
O3867,Z522,Casey Vaughn,Admin,72.8
O3868,Z522,Kellie Ward,Analyst,73.1
O3869,Z522,Jose York,Researcher,76.3
O3870,Z840,Amy Diaz,Director,77.2
O3871,Z840,Derek Becker,Analyst,71.4
O3872,Z840,Crystal Price,Executive,69.4
O3873,Z840,Jessica Powell,Manager,77.6
O3874,Z840,Steven Bailey,Employee,76.8
O3875,Z840,James Martin,Technician,76.4
O3876,Z840,William Hicks,Specialist,77.3
O3877,Z173,Kimberly Davis,Specialist,73.5
O3878,Z173,Chelsea Wilson,Researcher,71.7
O3879,Z173,Martha King,Admin,76.2
O3880,Z173,Andrew Mcdonald,Executive,75.6
O3881,Z173,Kristen Mendoza,Visitor,73.0
O3882,Z173,Gregory Robinson,Technician,69.0
O3883,Z173,Kendra Smith,Coordinator,71.2
O3884,Z173,Cassidy Friedman,Contractor,70.8
O3885,Z239,Jacqueline Davis,Coordinator,72.2
O3886,Z239,Mrs. Heidi Watts,Manager,76.1
O3887,Z239,Mr. Joel Hartman,Researcher,74.9
O3888,Z239,David Olson,Coordinator,68.3
O3889,Z239,David Norris,Manager,77.2
O3890,Z239,Jeremy Webb,Specialist,71.2
O3891,Z239,David Gonzalez,Employee,73.7
O3892,Z239,Shannon Reed,Admin,69.0
O3893,Z239,Jamie Hall,Admin,74.0
O3894,Z239,Shannon Walker,Contractor,76.8
O3895,Z239,Carlos Jennings,Admin,77.8
O3896,Z239,Robin Davila,Employee,69.3
O3897,Z773,Taylor Ross,Manager,70.6
O3898,Z773,Leah Mcmahon,Researcher,73.0
O3899,Z773,Matthew Burke,Visitor,68.9
O3900,Z773,Timothy Fuller,Visitor,71.3
O3901,Z773,Andrew Rodriguez,Guest,70.8
O3902,Z773,Brett Murphy,Employee,70.8
O3903,Z773,Dr. Stephanie Flores,Manager,68.8
O3904,Z773,Lindsey Noble,Coordinator,75.1
O3905,Z773,Kimberly Jenkins,Researcher,76.6
O3906,Z773,Billy Salinas,Researcher,75.6
O3907,Z773,Stephen Brewer,Employee,73.7
O3908,Z861,Travis Marshall,Manager,72.5
O3909,Z861,Mary Fowler,Researcher,70.3
O3910,Z861,Mariah Valdez,Admin,70.0
O3911,Z861,Gregory Peterson,Director,77.2
O3912,Z861,Christine Robinson,Contractor,71.4
O3913,Z861,Michelle Schultz,Guest,71.6
O3914,Z861,Tiffany Peterson,Guest,73.3
O3915,Z861,John Moss,Researcher,75.5
O3916,Z861,Jesus Mata,Analyst,76.6
O3917,Z861,Michele Howard,Visitor,73.4
O3918,Z861,John Cuevas,Engineer,69.6
O3919,Z861,Heather Ramirez,Coordinator,68.3
O3920,Z861,Jeffrey Olson,Analyst,69.1
O3921,Z861,James Mueller,Analyst,77.6
O3922,Z861,Keith Ferguson,Employee,75.2
O3923,Z338,Rebecca George,Engineer,72.8
O3924,Z338,Kylie Savage,Visitor,69.3
O3925,Z338,Steven Tran,Contractor,77.2
O3926,Z338,Emily Davis,Analyst,74.5
O3927,Z338,Leah Owens,Director,77.6
O3928,Z338,Zachary Graves,Director,77.8
O3929,Z338,Sharon Cardenas,Analyst,72.8
O3930,Z338,Frederick Castillo,Coordinator,69.3
O3931,Z338,Ebony Smith,Director,69.4
O3932,Z338,Clayton Brooks,Director,76.9
O3933,Z338,Chelsea Fox,Engineer,72.8
O3934,Z338,Desiree Taylor,Admin,77.6
O3935,Z338,Molly White,Visitor,76.4
O3936,Z324,Daniel Torres,Coordinator,73.8
O3937,Z324,Ashley King,Specialist,69.0
O3938,Z324,Aaron Murray,Director,72.2
O3939,Z324,Amy Gibson,Manager,74.9
O3940,Z324,Mark Wright,Technician,75.1
O3941,Z324,Craig Moore,Visitor,68.5
O3942,Z324,Ryan Watts,Researcher,72.4
O3943,Z324,Nancy Washington,Coordinator,69.9
O3944,Z324,Charles Vincent,Employee,70.2
O3945,Z324,Joshua Smith,Technician,71.4
O3946,Z324,Christy Pearson,Contractor,69.5
O3947,Z324,Hannah Johnson,Admin,70.1
O3948,Z324,Cody Oliver,Visitor,69.6
O3949,Z324,Tim Stanley,Executive,75.7
O3950,Z324,Linda Thomas,Engineer,77.2
O3951,Z804,Jose Cunningham,Analyst,76.7
O3952,Z804,Amanda Stone,Contractor,74.8
O3953,Z804,Miss Suzanne Monroe MD,Executive,69.8
O3954,Z804,Ann Williams,Visitor,76.8
O3955,Z804,Paul Powell,Guest,69.6
O3956,Z804,Gail Cortez,Manager,76.5
O3957,Z804,Matthew Fitzgerald,Director,77.0
O3958,Z804,Jeffery Craig,Specialist,71.1
O3959,Z804,Blake Blackburn,Employee,69.1
O3960,Z804,Travis Mullins,Manager,77.8
O3961,Z804,Michelle Murphy,Visitor,73.6
O3962,Z804,Stephanie Jones,Researcher,71.9
O3963,Z804,Kristin Ford,Specialist,77.8
O3964,Z561,Willie Carr,Executive,77.3
O3965,Z561,Erica Ortiz,Director,77.0
O3966,Z561,Stephanie Blair,Visitor,75.5
O3967,Z561,Brittany Bowen,Researcher,75.4
O3968,Z561,Mr. Richard Cook,Researcher,76.0
O3969,Z561,Erik Stevens,Employee,74.8
O3970,Z561,Ms. Laura Miles,Specialist,75.5
O3971,Z561,Alvin Young,Researcher,76.1
O3972,Z519,Albert Guerrero,Guest,69.3
O3973,Z519,Sean Montoya PhD,Employee,70.8
O3974,Z519,Brenda Marshall,Guest,75.5
O3975,Z519,George Brown,Manager,73.4
O3976,Z519,Rebecca Farley,Contractor,68.7
O3977,Z519,Allison Williams,Specialist,73.0
O3978,Z519,Jessica Lee,Guest,73.9
O3979,Z519,Kaitlyn Shea,Engineer,71.5
O3980,Z519,Susan Hunter,Contractor,74.1
O3981,Z519,Jared Blair,Admin,72.4
O3982,Z519,Rachel White,Contractor,74.8
O3983,Z519,Patrick Cross,Executive,74.2
O3984,Z519,Caroline Young,Visitor,76.6
O3985,Z381,Laura Edwards,Researcher,71.3
O3986,Z381,Rebecca Long,Engineer,74.0
O3987,Z381,Jesus Smith,Admin,73.2
O3988,Z381,David Castaneda,Analyst,71.6
O3989,Z381,Dr. Johnathan Humphrey,Guest,77.5
O3990,Z220,Terri Bailey,Executive,74.4
O3991,Z220,Antonio Lee,Director,75.4
O3992,Z220,Timothy Smith,Employee,68.2
O3993,Z220,Brian Smith,Technician,70.8
O3994,Z220,Jacqueline Burch,Researcher,68.0
O3995,Z220,Michelle Pena,Employee,75.2
O3996,Z220,Brenda Olson,Director,70.0
O3997,Z220,Eduardo Miller,Technician,77.1
O3998,Z220,Diamond Gay,Engineer,77.3
O3999,Z220,Whitney Levy,Coordinator,70.5
O4000,Z220,Chris Vasquez,Visitor,69.0
O4001,Z220,Melvin Marshall,Admin,72.5
O4002,Z220,Michael Houston,Guest,69.7
O4003,Z220,Brian Fletcher,Specialist,77.4
O4004,Z220,Darren Jones,Contractor,73.8
O4005,Z280,Melissa Arias,Visitor,70.4
O4006,Z280,Robert Velasquez,Engineer,69.9
O4007,Z280,Bob Oconnell,Manager,76.9
O4008,Z280,Ryan Koch,Technician,75.6
O4009,Z280,Maria Montgomery MD,Visitor,72.9
O4010,Z130,Justin Lucas,Contractor,70.5
O4011,Z130,Seth Patterson,Executive,69.3
O4012,Z130,Rachel Singh,Visitor,73.7
O4013,Z130,Ryan Cummings,Guest,76.2
O4014,Z130,Rebekah Gibbs,Director,73.8
O4015,Z130,Wayne Harris,Researcher,74.3
O4016,Z130,Sarah Smith,Executive,75.0
O4017,Z130,Kelly Moss,Contractor,72.3
O4018,Z130,Dr. Kristin Levy,Executive,71.2
O4019,Z130,Kenneth Barrera,Coordinator,68.8
O4020,Z130,Wendy Burgess,Director,75.4
O4021,Z130,Teresa Alvarez,Admin,69.6
O4022,Z017,Mrs. Michele Willis MD,Contractor,73.9
O4023,Z017,Mr. Donald Strong MD,Analyst,71.0
O4024,Z017,Jesse Wells,Manager,71.9
O4025,Z017,David Murray,Contractor,68.1
O4026,Z017,Jason Baker,Technician,77.3
O4027,Z017,Jennifer Gross,Guest,69.7
O4028,Z017,Mr. Kevin Nash,Coordinator,69.5
O4029,Z017,Judy Roberts,Researcher,68.5
O4030,Z017,Elijah Graham,Specialist,71.6
O4031,Z017,Sharon Simon,Technician,70.1
O4032,Z017,James Copeland DVM,Visitor,72.0
O4033,Z017,Angela Bryan,Manager,71.9
O4034,Z017,Virginia Pollard,Contractor,68.2
O4035,Z017,William Phillips PhD,Executive,75.4
O4036,Z017,Joseph Fuller,Analyst,72.0
O4037,Z989,Jeffrey Gardner,Contractor,76.4
O4038,Z989,Paula Webb,Researcher,77.4
O4039,Z989,Patricia Stewart,Analyst,71.2
O4040,Z972,Michael Villarreal,Director,74.3
O4041,Z972,Travis Carter,Guest,76.6
O4042,Z972,Rebecca Oneill,Engineer,75.3
O4043,Z739,Theodore Roberts,Specialist,71.5
O4044,Z739,Michael Benjamin,Manager,69.9
O4045,Z739,Vanessa Atkinson,Specialist,74.3
O4046,Z739,Ms. Angela Weber MD,Coordinator,70.8
O4047,Z739,Carl Johnson,Employee,68.3
O4048,Z739,Diane Obrien,Admin,74.2
O4049,Z739,Nicholas Ingram,Specialist,75.1
O4050,Z739,Sean Cantrell,Manager,70.0
O4051,Z105,Karen Clark,Guest,69.8
O4052,Z105,Angel Alexander,Visitor,74.0
O4053,Z105,Sherry Alvarado,Manager,72.2
O4054,Z105,Caitlin Thompson,Visitor,73.0
O4055,Z105,Christopher Johnson,Engineer,69.9
O4056,Z105,James Flores,Director,72.6
O4057,Z105,Jason Marsh,Coordinator,75.0
O4058,Z105,Kathleen Craig,Manager,76.0
O4059,Z105,Elizabeth Peterson,Technician,72.9
O4060,Z105,Laurie Mann,Employee,71.5
O4061,Z105,Philip Wright,Visitor,76.9
O4062,Z105,Dawn Mathis,Specialist,73.8
O4063,Z105,Ashley Maxwell,Guest,72.6
O4064,Z567,Mary Kidd,Employee,71.5
O4065,Z567,Bradley Bradley,Executive,77.0
O4066,Z567,Jacqueline Simmons,Contractor,75.2
O4067,Z567,Glenn Kennedy,Guest,76.0
O4068,Z567,Austin Johnson,Researcher,71.3
O4069,Z567,Christopher Andersen,Executive,71.9
O4070,Z567,Alan Thomas,Visitor,73.3
O4071,Z567,Terry Snow,Engineer,71.6
O4072,Z743,Dustin Mcdonald,Technician,77.1
O4073,Z274,Frank Smith,Guest,75.8
O4074,Z274,Cindy Christian,Manager,75.5
O4075,Z327,Michael Gonzalez,Engineer,75.7
O4076,Z327,Stephen Pace,Engineer,70.1
O4077,Z327,Hailey Jackson,Analyst,69.4
O4078,Z327,Mrs. Leslie Chan,Engineer,73.0
O4079,Z327,Michael Huffman,Coordinator,70.9
O4080,Z327,Nicholas Bruce,Manager,77.7
O4081,Z581,Alexander Robinson,Engineer,77.0
O4082,Z581,Michelle Robinson,Analyst,72.3
O4083,Z581,Diana Phillips,Guest,77.0
O4084,Z581,Lisa Sanchez,Analyst,68.3
O4085,Z581,Angela Meadows,Executive,73.9
O4086,Z581,Jason Morris,Researcher,68.6
O4087,Z581,Tracie Wong DVM,Admin,76.5
O4088,Z581,Mark Bond,Director,73.7
O4089,Z329,John Martinez,Admin,68.6
O4090,Z329,Jose Gray,Engineer,72.7
O4091,Z329,Joann Miller,Employee,70.1
O4092,Z329,Catherine Yates,Executive,76.8
O4093,Z329,Joshua Haynes,Director,70.6
O4094,Z329,Luis Trevino,Contractor,70.4
O4095,Z306,Pamela Castaneda,Admin,68.2
O4096,Z306,Jeremy Brown PhD,Coordinator,71.2
O4097,Z306,April Carr,Researcher,68.6
O4098,Z181,Lisa Gonzalez,Contractor,74.3
O4099,Z181,Shelley Carter,Employee,74.4
O4100,Z181,Christine Hicks,Employee,74.4
O4101,Z648,Patricia Snyder,Engineer,68.1
O4102,Z648,Stephen Jackson,Guest,69.9
O4103,Z648,Amber Robinson,Engineer,68.0
O4104,Z648,Jacqueline Smith,Guest,71.0
O4105,Z709,Teresa Fox,Director,68.4
O4106,Z709,Chase Walker,Technician,77.7
O4107,Z709,Jamie Landry,Coordinator,75.9
O4108,Z709,Joseph Lewis,Specialist,73.0
O4109,Z709,Tammy Diaz,Specialist,73.0
O4110,Z709,Derrick Barry,Analyst,72.8
O4111,Z709,John Skinner,Coordinator,72.3
O4112,Z709,Jack Johnson,Technician,70.3
O4113,Z709,Wendy Singh,Specialist,71.5
O4114,Z709,Taylor Garcia,Director,76.0
O4115,Z709,Judith Moore,Technician,68.4
O4116,Z709,Samantha Davis,Analyst,68.2
O4117,Z709,Carrie Boyle,Executive,73.4
O4118,Z709,Victoria Duffy DVM,Engineer,77.6
O4119,Z709,Anita Smith,Engineer,70.9
O4120,Z088,Ronald Pham,Contractor,74.8
O4121,Z088,Amy Adams,Employee,76.2
O4122,Z088,Robert Anderson,Specialist,69.1
O4123,Z088,Robin Thomas,Manager,76.5
O4124,Z805,Ricky Smith,Engineer,69.7
O4125,Z805,Samantha Knight,Engineer,74.2
O4126,Z805,Janet Soto,Specialist,72.6
O4127,Z805,Gregory Walsh,Director,69.9
O4128,Z805,Dominic Kent,Contractor,70.8
O4129,Z805,James Rivera,Executive,76.0
O4130,Z805,Angel Petersen,Visitor,76.2
O4131,Z805,Carlos Barber MD,Admin,74.9
O4132,Z805,Daniel Harrington,Engineer,69.0
O4133,Z805,Anne Sanders,Admin,69.3
O4134,Z805,Hannah Knight,Director,71.1
O4135,Z805,Maria Parks DVM,Employee,73.1
O4136,Z805,Tanner Tran,Manager,69.9
O4137,Z805,Teresa Pineda,Executive,74.2
O4138,Z596,Karen Cummings,Executive,72.7
O4139,Z596,Brian Black,Technician,73.5
O4140,Z596,Christie Boyd,Analyst,75.1
O4141,Z596,Dana Curtis,Director,76.1
O4142,Z596,Jodi Lewis,Employee,76.7
O4143,Z596,Christian Byrd,Director,74.6
O4144,Z596,Leslie Duffy,Employee,77.2
O4145,Z596,John Pratt,Guest,71.9
O4146,Z596,Mrs. Renee Bush MD,Analyst,77.2
O4147,Z596,Jared Brown,Researcher,70.6
O4148,Z596,Cynthia Palmer,Researcher,76.1
O4149,Z596,Amy Clark,Technician,75.9
O4150,Z710,Laura Berger,Specialist,72.9
O4151,Z710,Robin Hicks,Researcher,74.6
O4152,Z710,April Price,Specialist,70.2
O4153,Z710,Mary Foster,Engineer,76.1
O4154,Z710,Lee Lopez,Executive,68.9
O4155,Z710,John Ramirez,Manager,76.9
O4156,Z710,Cassandra Spencer,Manager,76.6
O4157,Z710,Ricky Ward,Analyst,77.8
O4158,Z710,Ryan Guerra,Admin,68.8
O4159,Z710,Jose Luna,Visitor,69.3
O4160,Z710,Jason White,Engineer,69.5
O4161,Z237,Theresa Hays,Analyst,70.1
O4162,Z237,Michael Flores,Technician,75.0
O4163,Z237,Christopher Acosta,Manager,77.9
O4164,Z237,Ricky Shepherd,Contractor,69.3
O4165,Z869,Christopher Mcdonald,Contractor,70.6
O4166,Z869,James Castro,Engineer,72.8
O4167,Z869,Melissa Sosa,Guest,76.2
O4168,Z869,Gregory Allen,Manager,70.0
O4169,Z869,Maria Miller,Engineer,75.4
O4170,Z869,Amanda Scott,Director,70.8
O4171,Z245,Olivia Joseph,Manager,74.4
O4172,Z245,Ronald Duncan,Engineer,76.1
O4173,Z245,Kelsey Williams,Specialist,70.4
O4174,Z245,Joshua Coleman,Technician,72.5
O4175,Z245,Catherine Gonzalez,Analyst,75.7
O4176,Z205,Rachel Hunt,Employee,71.4
O4177,Z205,Patricia Wall,Technician,73.5
O4178,Z205,Jeanette Johnson,Admin,74.4
O4179,Z205,Todd Stanley,Specialist,68.7
O4180,Z205,Douglas Maldonado,Researcher,75.3
O4181,Z205,Christine Hoover,Admin,77.8
O4182,Z205,Melissa Benson,Analyst,76.9
O4183,Z205,Nicole Grant,Specialist,73.3
O4184,Z541,Gregory Alvarez,Guest,68.7
O4185,Z541,William Gordon,Specialist,74.5
O4186,Z541,Jamie Williams,Visitor,73.0
O4187,Z917,Rhonda Lucas,Visitor,68.1
O4188,Z917,Mary Patel,Director,69.3
O4189,Z917,Craig Owens,Contractor,74.1
O4190,Z917,Rachel Roman,Analyst,72.6
O4191,Z917,Jacob Schwartz,Specialist,77.8
O4192,Z917,Eric Hardin,Director,77.9
O4193,Z396,Brenda Andersen,Guest,76.6
